bedrooms,bathrooms,sqft_living_log,sqft_lot,floors,view,grade,sqft_above,sqft_basement,sqft_living15,sqft_lot15,property_age
4,2.5,7.9865049385539955,12600,1.0,0,8,1850,1090,2030,11770,41
4,3.25,7.897668150726906,3995,2.0,0,9,2060,630,1810,4590,1
4,2.5,7.75833346749091,3784,2.0,0,8,2340,0,1730,4000,7
3,1.75,7.201170883281678,63597,1.0,0,7,1340,0,1950,87120,52
6,4.5,8.269500767180615,3880,3.0,4,9,2782,1120,1100,3870,38
4,2.75,7.83241092718792,8433,2.0,0,8,2520,0,1890,7772,1
2,1.0,6.878326468291325,10423,1.0,0,7,970,0,1200,7857,68
4,2.5,7.875119281040293,15000,2.0,0,8,2630,0,1770,8700,53
2,2.25,7.333676395657684,981,3.0,0,8,1480,50,1530,1282,9
4,2.25,7.1785454837637,8400,1.0,0,7,1310,0,1600,8400,49
2,1.0,6.985641817639208,9067,1.0,0,6,1080,0,1080,6647,64
3,2.5,7.623153068476902,5610,2.0,0,9,2044,0,2440,5610,19
2,1.0,6.7580945044277305,7250,1.0,0,6,860,0,1270,7250,66
3,2.75,7.340186835320115,1251,2.0,0,8,1230,310,1540,1287,13
2,1.0,6.508769136971682,3101,1.0,0,6,670,0,1660,4100,67
5,2.75,7.983098940710892,7663,2.0,0,9,2930,0,2750,10335,2
3,2.0,7.456454555176209,38884,1.0,0,8,1730,0,2130,91040,18
3,2.5,7.678326356506885,7525,2.0,0,9,2160,0,2470,7941,29
2,1.0,6.85751406254539,4080,1.0,0,7,950,0,1120,4080,91
3,2.0,7.421177528595393,8800,1.0,0,7,1150,520,2020,8250,54
4,3.25,8.39638057119949,21000,2.0,0,10,4430,0,3930,20000,8
3,2.5,7.560601162768557,4803,2.0,0,7,1920,0,2240,5231,10
3,2.0,7.421177528595393,4438,1.0,0,7,1670,0,1670,4558,1
3,1.0,6.7580945044277305,5185,1.0,0,6,860,0,1120,5494,47
3,3.25,7.2868764117507,1254,3.0,0,8,1460,0,1400,1255,15
4,1.75,7.611347717403621,7865,1.0,0,7,1010,1010,1650,7865,52
2,1.5,7.13966033596492,6660,1.5,0,7,1260,0,2140,4770,89
3,2.5,7.852050207265889,3600,2.5,0,9,2570,0,2570,3600,8
4,1.5,7.507141079727608,22814,1.5,0,7,1820,0,1770,9150,95
4,2.25,7.565793282428515,7452,1.0,0,7,1430,500,1714,7200,31
2,1.0,6.8679744089702925,6263,1.0,1,6,960,0,1460,6054,73
2,2.5,7.201170883281678,5995,2.0,0,7,1340,0,1540,6616,26
3,2.5,8.071218539969863,203425,1.0,0,10,3200,0,3200,203425,15
4,2.5,8.045267716607803,7866,2.0,2,9,3118,0,2673,6500,1
3,1.0,6.928537818164665,9835,1.0,0,7,1020,0,1210,9622,60
3,2.75,7.771067086065406,4632,2.0,0,7,2370,0,2290,5012,13
2,1.0,7.048386408721883,3600,1.0,0,6,1150,0,1160,4000,105
3,2.0,7.473637108496206,6092,1.0,0,7,1760,0,2590,6255,17
3,1.75,7.669028288589683,6000,1.0,0,7,1070,1070,1240,4650,67
3,1.0,7.300472814267799,7469,1.5,0,6,1120,360,1460,7379,75
3,2.0,7.501634457883413,10684,2.0,0,8,1810,0,2140,9657,28
6,2.5,8.263848131368906,5700,2.0,0,7,3880,0,2620,5070,12
4,3.25,8.000014093678072,7000,2.0,3,10,2140,840,2200,4800,1
3,2.5,7.732369222284388,12498,2.0,0,9,2280,0,2330,8844,28
3,1.75,7.664346632098617,7500,1.0,0,7,1090,1040,1590,7500,59
4,2.5,7.840312983320164,8400,2.0,0,7,2540,0,1600,8050,38
3,2.25,7.444833273892193,21485,2.0,0,7,1710,0,1680,21485,26
2,2.0,7.596392304064196,6180,1.0,0,7,1010,980,1470,5150,74
4,2.0,7.327123292259293,19672,1.0,0,6,1020,500,1810,7840,95
1,1.5,6.955592608396297,4800,1.0,0,7,1048,0,950,4800,73
4,2.25,7.745435610274381,36136,2.0,0,9,2310,0,3930,36136,38
4,2.5,7.919719760924575,16139,2.0,0,9,2750,0,2810,13093,26
3,2.25,7.347943823148687,3677,2.0,0,7,1552,0,1677,3677,3
2,1.0,6.431331081933479,4455,1.0,0,6,620,0,1180,5000,88
3,2.0,7.170888478512505,1920,2.0,0,8,850,450,1300,1344,9
4,1.75,7.606387389772652,12044,1.0,0,9,2010,0,2200,11144,33
3,2.25,7.099201743553092,1250,3.0,0,8,1210,0,1780,5000,1
3,1.0,7.107425474110705,6000,1.0,0,7,1220,0,1420,6000,47
3,1.0,7.0825485693553,9600,1.0,0,7,1190,0,1360,10140,34
4,2.5,7.771067086065406,2971,2.0,2,9,2080,290,2970,7500,7
3,2.75,7.67368812926773,31238,2.0,0,9,2150,0,2650,38307,19
4,2.25,7.7752758464868625,4876,2.0,0,9,2240,140,1780,4559,67
3,1.75,7.307202314764738,5000,1.0,1,8,1250,240,1980,5000,61
3,2.5,7.450660796211539,1715,2.0,0,7,1240,480,1610,1626,11
4,2.5,7.732369222284388,9725,2.0,0,8,2280,0,2140,8780,29
1,1.0,7.223295679562314,6250,1.5,0,7,1370,0,1450,6250,94
4,2.5,7.555381944240273,9244,1.0,0,6,1910,0,2590,9286,52
4,1.75,7.779466967458324,17717,1.0,0,8,2390,0,2390,10730,51
4,2.5,7.581209826196346,3543,2.0,0,7,1960,0,2420,3646,11
3,2.0,7.372118028337787,87120,1.0,3,8,1590,0,2780,183161,17
4,3.5,7.901377353792616,2868,2.0,0,11,1920,780,1430,3858,9
4,2.0,7.427144133408616,5000,1.0,0,7,980,700,1680,6000,65
6,4.5,8.706324840138741,219542,2.0,0,11,4100,1940,2010,32362,19
3,1.0,7.039660349862076,8400,1.0,0,7,1140,0,1400,9000,55
2,1.0,6.888572459565364,4800,1.0,0,7,980,0,1570,2640,105
4,3.25,8.25088114470065,6765,2.0,0,9,3830,0,3830,6507,1
4,2.5,7.901377353792616,6515,2.0,0,9,2700,0,2900,6710,17
3,1.0,7.313886831633462,6250,1.0,0,6,890,610,1210,6250,70
4,2.75,7.754052639035757,6703,1.5,0,7,1710,620,2060,7500,32
4,1.5,7.745435610274381,13300,1.0,0,7,1890,420,2840,12744,65
4,3.25,8.309184527686298,20822,2.0,0,10,4060,0,4170,23958,24
3,1.0,7.2305631534092925,7334,1.0,0,7,980,400,1910,7859,34
3,1.0,6.918695219020472,7034,1.0,0,7,1010,0,1440,10994,61
4,3.25,8.058643712215618,8876,2.0,0,9,2460,700,2900,10000,18
4,2.0,7.659642954564682,11479,1.0,0,7,1060,1060,1540,11000,75
3,2.5,7.479299637782834,6187,2.0,0,7,1770,0,1650,7200,23
3,1.75,8.208219383496834,11884,1.0,2,9,1950,1720,3020,9747,36
4,2.5,8.000014093678072,8770,2.0,0,10,2980,0,2940,9238,25
3,1.75,7.450660796211539,2218,1.5,0,7,1270,450,1130,1600,12
2,1.0,7.099201743553092,7440,1.0,0,6,780,430,1070,7440,75
4,2.75,7.80016307039296,15349,2.0,1,7,2440,0,2280,9250,58
3,2.25,7.501634457883413,11800,1.0,0,7,1240,570,1810,5641,38
4,2.5,7.808323050391055,4166,2.0,0,9,2460,0,2460,4964,12
1,2.0,7.048386408721883,9812,1.0,0,7,1150,0,1200,9812,53
2,1.75,7.099201743553092,9750,1.0,0,7,1210,0,1650,9750,31
4,2.25,7.836369760545124,5200,1.0,1,8,1530,1000,2240,5200,58
3,1.75,7.438971592395862,17355,1.0,0,7,1200,500,1900,9528,37
3,2.0,7.32052696227274,3760,1.0,0,7,930,580,1510,3760,90
3,1.0,6.836259277277067,6060,1.0,0,6,930,0,1640,6364,42
4,2.5,7.766840537085513,9647,1.0,2,8,1530,830,2580,9680,51
3,2.5,7.630946580890459,8893,2.0,0,8,2060,0,2650,8500,28
3,2.25,7.201170883281678,873,3.0,0,8,1340,0,1340,1186,6
4,2.75,8.160803920954665,7200,2.0,0,9,3500,0,3920,7666,10
4,2.5,8.11701408773731,4501,2.0,0,9,2640,710,1000,4500,13
4,2.5,7.8636512654486515,8572,2.0,0,8,2600,0,2170,5288,12
2,1.0,6.846943139585379,8997,1.0,0,7,940,0,1110,9126,60
3,1.75,7.372118028337787,7931,1.0,0,7,1190,400,1680,7931,36
5,4.0,8.45553053102413,22326,2.0,0,11,4700,0,4730,27110,13
3,2.5,7.808323050391055,6600,1.5,0,8,1560,900,2090,3400,86
2,1.75,7.099201743553092,7733,1.0,0,6,1210,0,1670,7733,111
2,2.5,7.479299637782834,4950,1.0,0,7,1770,0,1770,4500,12
1,1.0,6.364750756851911,1799,1.0,0,7,580,0,1260,4000,10
3,2.5,7.732369222284388,5000,2.0,3,9,2280,0,2200,5000,89
3,2.5,7.596392304064196,4936,2.0,0,8,1990,0,2250,4815,11
4,1.75,7.692113339595466,9225,1.0,0,7,1250,940,2190,9225,56
4,2.5,8.013343181386672,7035,2.0,4,9,3020,0,3020,6771,14
3,2.0,7.1631723908466425,1213,3.0,0,8,1290,0,1290,3235,14
5,2.75,7.905072849498666,4500,2.0,0,8,2710,0,2710,4626,1
3,1.5,7.237778191923443,12500,1.0,0,6,1390,0,1390,9000,39
3,2.5,7.741099090035366,9218,2.0,2,9,2300,0,2730,9930,17
4,2.5,7.616283561580385,9905,1.0,0,8,2030,0,2130,10008,56
3,1.0,7.438971592395862,4165,1.5,0,7,1700,0,1400,4165,97
2,2.0,7.090909822079984,7131,1.0,0,8,1200,0,1670,4601,9
3,1.75,7.560601162768557,8775,1.0,0,7,1920,0,1560,8100,62
3,2.0,7.808323050391055,53882,1.0,4,7,2460,0,2660,32625,60
3,1.0,6.803505257608338,7576,1.0,0,6,900,0,1220,7452,56
2,1.0,7.057036981697891,6000,1.0,0,7,860,300,1330,6000,73
7,3.5,8.152198015861787,16264,2.0,0,9,3470,0,3040,13500,35
2,1.75,7.155396301896734,7110,1.0,0,7,1000,280,1550,6835,60
3,2.25,7.390798521735676,7566,2.0,0,7,1620,0,1470,7566,25
4,3.5,8.042699496897637,108464,2.0,2,8,3110,0,2340,4938,36
3,3.25,8.237743803890933,10623,1.0,1,11,2650,1130,3850,11170,16
3,1.0,6.85751406254539,13475,1.0,0,7,950,0,1240,8910,65
3,1.75,7.8713112033234065,8280,1.0,0,7,1330,1290,1530,8160,67
4,2.5,7.560601162768557,9000,2.0,0,7,1920,0,1530,10474,26
4,3.75,8.058643712215618,9525,2.5,0,10,3160,0,2400,9525,18
3,1.5,7.2868764117507,9879,1.0,0,7,1460,0,1610,10050,59
3,2.75,7.390798521735676,7500,1.0,0,7,1140,480,1900,7500,36
3,2.0,7.32052696227274,9153,1.0,0,7,1510,0,1780,9286,41
4,2.5,7.937731775260109,21370,2.0,0,8,2800,0,1880,9336,12
4,3.0,8.049107721326406,5700,1.5,0,7,1750,1380,2080,5700,62
3,1.5,7.372118028337787,7260,1.0,0,7,1080,510,1590,7594,51
4,2.5,7.732369222284388,5000,2.0,0,7,2280,0,2910,5000,9
3,1.75,7.621195162809845,5000,1.5,0,7,1780,260,1690,5000,91
3,2.25,7.893945138235959,41804,1.0,0,9,2680,0,2680,40866,26
3,1.5,7.640603826393634,5000,1.0,0,7,1300,780,1860,5000,52
3,2.5,7.749753406274437,57063,1.0,0,9,1790,530,3290,7314,36
3,2.5,7.796880342783522,9391,2.0,2,9,2432,0,2912,8932,10
5,4.5,8.328692583545568,7924,2.0,0,10,4140,0,3960,8410,10
4,3.5,8.382747094863314,422967,1.0,2,10,2580,1790,3260,422967,37
3,1.0,7.030857476116121,12212,1.0,0,6,1130,0,1190,9240,73
4,2.5,7.682943169878292,8680,1.0,0,7,1220,950,2010,8680,56
5,2.5,7.58629630715272,8605,2.0,0,7,1970,0,1970,8460,21
3,2.5,7.591861714889934,5700,2.0,0,8,1981,0,1981,5894,5
3,2.25,7.534228326274089,7403,1.0,0,7,1870,0,1630,7440,65
3,1.0,7.2868764117507,5825,1.0,0,5,1260,200,1150,5926,73
3,2.0,7.43307534889858,9583,1.0,0,7,1690,0,1690,9583,46
3,1.5,7.346655163176539,4980,1.0,0,7,1080,470,940,4980,37
4,2.0,7.5126175446745105,4590,2.0,0,8,1830,0,1650,4590,107
2,1.0,6.698268054115413,9882,1.0,0,6,810,0,950,7200,71
3,2.25,7.507141079727608,9670,2.0,0,8,1820,0,2160,11424,31
4,2.5,7.826842098158293,6232,2.0,0,7,2506,0,2070,8260,9
5,2.0,7.53955882930103,4179,1.0,0,7,940,940,1350,5150,15
3,2.5,7.544861068658458,10190,2.0,0,8,1890,0,2080,9794,29
3,2.5,7.893198869544609,6607,2.0,0,9,2678,0,2780,6607,17
3,2.25,7.390798521735676,997,2.5,0,8,1540,80,1620,1068,3
4,2.75,7.941295570906532,7302,2.0,0,9,2810,0,2820,7302,13
3,2.25,8.080546965824498,35306,2.0,0,9,3230,0,2760,35285,28
4,3.0,7.62608275807238,4000,2.0,0,8,2050,0,2050,4000,1
2,1.0,6.660575149839686,10064,1.0,0,7,780,0,1090,14750,57
3,1.0,7.048386408721883,8924,1.0,0,6,1150,0,1492,8924,72
4,1.75,7.244941546337007,6650,1.5,0,6,1400,0,1120,8645,73
4,2.5,7.692113339595466,6896,2.0,0,7,2190,0,2190,5900,8
1,1.0,6.175867270105761,4560,1.0,0,5,480,0,890,4803,93
6,3.25,8.177796683277778,21400,2.0,4,9,3560,0,3560,24338,63
3,2.0,7.201170883281678,3000,2.0,0,7,1340,0,1120,3000,110
3,2.75,7.518064181233078,2060,2.0,0,10,1700,140,2590,2680,2
2,1.0,6.710523109452428,4880,1.0,0,6,820,0,1320,4880,90
3,2.0,6.918695219020472,7896,1.0,0,7,1010,0,1540,7896,31
4,2.75,7.836369760545124,13474,2.0,0,8,2530,0,2490,13140,21
3,1.75,7.5126175446745105,2417,1.0,0,7,930,900,1320,3200,96
5,3.0,8.618123909994678,38816,1.5,2,10,5530,0,3800,44417,21
5,3.0,8.07837810362652,6371,2.0,0,9,3223,0,1979,19030,1
3,2.5,7.8713112033234065,4558,2.0,3,7,2620,0,1670,4558,5
3,2.75,7.565793282428515,2960,1.5,0,7,1490,440,2080,3760,86
4,2.75,8.010027528481734,3400,2.0,2,9,2240,770,1940,5080,6
3,3.25,8.169336395928386,4920,2.0,0,9,2660,870,1900,4200,0
4,2.5,7.438971592395862,6031,2.0,0,8,1700,0,1930,6035,21
3,1.0,7.534228326274089,7671,1.0,0,8,1720,150,1460,7679,78
3,3.0,7.816416983691801,14141,1.0,0,8,1500,980,2480,10667,21
4,2.5,7.804251383528112,4247,2.0,0,8,2450,0,2970,4685,2
4,2.5,7.8156105320351905,6079,2.0,0,8,2478,0,2279,6079,3
2,2.5,6.888572459565364,1013,3.0,0,8,980,0,980,1023,7
3,1.5,7.601402334583733,15265,1.0,0,8,1540,460,1920,15265,48
3,2.0,7.479299637782834,7251,1.0,0,8,1770,0,2560,7210,25
4,2.25,7.72356247227797,43847,2.0,0,8,2260,0,2470,37304,33
3,2.0,7.201170883281678,7200,1.5,0,7,1340,0,1630,5760,92
2,1.0,6.698268054115413,8382,1.0,0,5,810,0,1040,8382,73
3,2.0,7.972810784121404,5650,1.0,2,8,1520,1380,1810,6250,56
3,1.0,7.201170883281678,10260,1.0,0,7,1340,0,1250,8775,47
3,3.0,7.167809184316444,1051,3.0,0,8,1296,0,1520,1939,6
4,1.75,7.534228326274089,12500,1.0,1,6,1030,840,2060,14141,72
3,1.0,6.947937068614969,11900,1.0,0,6,1040,0,1250,9600,43
3,2.5,7.682943169878292,4517,2.0,0,8,2170,0,2610,4770,13
3,2.5,8.003363058629947,6725,2.0,0,9,2990,0,2790,6725,12
5,3.25,7.979681302387741,6960,2.0,1,9,2120,800,2470,6735,7
3,2.25,7.266128779556451,2003,2.0,0,8,980,450,2210,4000,19
3,1.0,7.378383712996714,5001,1.5,0,6,1080,520,1340,5001,85
3,1.75,7.1631723908466425,6604,1.0,0,7,1290,0,1440,6682,31
3,1.75,7.409136443920128,5000,1.5,0,8,1650,0,1630,5000,115
2,1.0,6.68586094706836,5100,1.0,0,7,800,0,1330,5100,70
4,1.0,7.32052696227274,7200,1.5,0,7,1510,0,1950,10656,60
2,1.0,6.814542897259958,7617,1.0,0,6,910,0,1310,6624,79
3,1.75,7.293697720601438,13068,1.0,0,7,1470,0,2090,16988,40
4,2.25,7.72356247227797,29930,2.0,0,8,1400,860,2770,29930,38
3,1.75,7.409136443920128,221720,1.0,0,7,1650,0,2520,221284,23
3,2.0,7.293697720601438,16500,1.0,0,7,1470,0,1720,14406,54
4,2.75,8.281723990411392,12840,2.0,0,8,3950,0,2350,12507,55
3,1.0,6.928537818164665,7650,1.0,0,6,1020,0,1870,5500,96
3,1.75,7.518064181233078,7200,1.0,0,7,1220,620,1770,8075,47
4,2.25,7.787796878181171,4250,1.5,0,7,1460,950,1360,5074,86
4,2.25,7.425357887027151,3600,2.0,0,7,1677,0,1677,3600,3
3,2.75,7.244941546337007,7880,1.0,0,7,1000,400,1400,7279,34
4,2.75,7.919719760924575,17789,1.5,0,8,1980,770,3060,11275,23
3,3.25,8.052296499538647,37120,1.0,0,9,1760,1380,2100,13500,31
4,2.5,7.719129840906732,11349,2.0,0,8,2250,0,2110,9964,24
4,2.75,7.75833346749091,6350,1.0,0,7,1310,1030,2020,6350,41
3,1.75,7.484930283289661,9689,1.0,0,7,1130,650,1660,9786,39
3,2.25,7.415175109613295,8307,1.0,0,8,1660,0,2510,7800,54
3,1.0,7.307202314764738,8995,1.0,0,7,1490,0,1490,9000,61
4,3.0,7.937731775260109,7845,2.0,0,8,2800,0,2800,6977,13
3,1.0,7.327123292259293,7800,1.0,0,7,1120,400,1740,8000,48
3,2.25,7.223295679562314,1524,3.0,0,8,1370,0,1370,1418,10
4,3.0,7.893945138235959,15438,2.0,2,8,2680,0,4480,14406,59
4,2.0,7.409136443920128,5974,1.0,0,7,860,790,1940,6001,43
4,2.25,7.555381944240273,8005,1.0,0,8,1280,630,1860,8010,55
3,1.5,7.828436359157585,3600,2.5,0,8,2510,0,1740,1885,108
4,4.0,7.346655163176539,6596,1.5,0,7,1550,0,1830,4850,108
2,1.0,6.7580945044277305,5265,1.0,0,6,860,0,1650,8775,84
5,2.5,7.701200180857446,10772,1.0,2,9,1430,780,2720,9858,51
3,1.75,7.353081920515432,7207,1.0,0,7,1250,310,1540,7485,32
3,1.75,7.484930283289661,11096,1.0,0,7,1210,570,1780,10640,36
3,2.5,7.72356247227797,4165,2.0,0,7,2260,0,2770,4566,10
3,2.5,7.43307534889858,1760,2.0,0,8,1410,280,1740,1760,1
3,2.25,7.462214939768189,5460,1.0,0,7,1210,530,1740,7500,17
3,2.0,7.273092595999522,7210,1.0,0,8,1440,0,1700,7245,32
4,2.5,7.467942332285852,9000,1.0,0,8,1410,340,2120,9600,12
5,3.0,8.263848131368906,7180,2.0,0,7,3880,0,2160,4793,11
3,1.75,7.307202314764738,1036,2.0,0,10,1090,400,1460,1206,7
3,1.5,7.074116816197362,7384,1.0,0,7,1180,0,1150,7455,56
3,1.75,7.2868764117507,10000,1.0,0,8,1460,0,1930,14175,48
5,2.0,7.555381944240273,4667,1.0,0,7,1010,900,1230,2545,107
3,1.0,7.1631723908466425,5500,1.0,0,7,980,310,1680,5000,64
3,3.75,7.808323050391055,7630,1.0,0,8,1940,520,2000,7326,39
4,2.75,7.808323050391055,9520,1.0,1,8,1680,780,2380,9600,39
3,2.5,7.13966033596492,900,2.0,0,7,940,320,1310,1415,8
3,2.5,7.844240718141811,4240,2.0,0,7,2550,0,2550,4240,9
4,3.0,7.972810784121404,15535,1.0,2,7,1870,1030,2330,10217,54
3,2.5,7.771067086065406,55321,3.0,0,8,2370,0,2590,41553,33
3,2.5,8.058643712215618,4270,2.0,0,8,2650,510,2720,12523,9
3,2.25,7.501634457883413,5107,2.0,0,8,1810,0,1760,5454,26
3,2.0,7.378383712996714,10318,1.0,0,7,930,670,1590,7040,74
2,2.0,7.650168700845001,58488,2.0,0,9,2100,0,1440,59346,10
4,2.5,7.716906135298388,4301,2.0,0,8,2245,0,2530,4478,1
3,1.0,7.030857476116121,10650,1.0,0,7,1130,0,1320,10650,61
3,2.5,7.611347717403621,4845,2.0,0,7,2020,0,1930,5134,14
2,2.0,7.365812837209472,5203,1.0,0,8,1580,0,1560,4770,11
2,2.5,7.048386408721883,1027,3.0,0,8,1150,0,1360,1210,7
3,1.0,6.8679744089702925,8100,1.0,0,7,960,0,1120,8100,60
3,2.0,7.749753406274437,17688,1.0,0,8,2320,0,1610,14482,21
3,1.0,6.734591659972948,12091,1.0,0,6,840,0,840,9324,56
3,2.75,8.063692634269517,13391,2.0,3,9,2726,450,3470,12779,30
4,2.5,7.438971592395862,4268,2.0,0,7,1700,0,1700,4488,15
4,2.25,8.086717920303906,34293,2.0,0,9,3250,0,3110,35982,32
4,1.75,7.80016307039296,16730,1.0,0,7,1390,1050,1390,11600,39
4,2.0,7.555381944240273,6960,1.5,0,8,1910,0,1360,3300,74
4,3.25,8.016647877057803,7644,2.0,0,8,2830,200,3400,6908,9
3,1.5,7.490529402060711,4800,1.5,0,8,1790,0,1780,3600,103
2,2.5,7.743269700829004,5580,1.0,0,8,2305,0,1440,5748,8
2,1.75,7.333676395657684,7020,1.0,0,7,1030,500,2090,6600,73
4,2.5,7.611347717403621,3440,1.5,0,7,1480,540,1520,5080,87
4,2.75,8.14351740579748,8150,2.0,0,10,3440,0,2560,8315,1
5,4.5,8.301769763117166,13474,2.0,0,11,4030,0,3860,12438,15
5,3.25,8.160803920954665,7254,2.0,0,8,2760,740,2820,6317,10
3,2.5,7.450660796211539,3951,2.0,0,7,1720,0,1720,3605,23
3,2.5,7.507141079727608,4910,2.0,0,8,1820,0,2090,6668,22
3,2.25,7.1631723908466425,1182,2.0,0,8,1000,290,1300,1169,9
4,2.0,7.710205194432532,4635,1.5,0,7,1510,720,1520,4635,107
4,2.0,7.415175109613295,4800,1.5,0,7,1660,0,1660,4800,93
4,2.75,7.669028288589683,4000,1.0,0,7,1190,950,2140,4770,64
3,2.75,8.055475141757274,5520,1.5,0,8,2130,1020,3160,6200,90
3,1.75,7.223295679562314,9680,1.0,0,7,1370,0,1370,10208,38
3,1.75,7.692113339595466,12626,2.0,0,8,2190,0,3110,14592,37
2,1.75,7.591357046698551,44550,2.0,1,7,1280,700,1680,25343,38
4,2.75,7.635786861395585,9300,1.0,0,7,1120,950,1010,8308,70
2,1.0,7.039660349862076,75132,1.0,0,7,1140,0,2570,35200,59
3,2.5,7.890208213109961,10338,2.0,0,9,2670,0,2670,8866,28
3,2.25,7.280008252884188,7562,2.0,0,7,1450,0,1650,7625,21
3,2.5,7.415175109613295,1692,3.0,0,7,1610,50,1210,1230,10
2,2.0,7.123672785204607,9119,1.0,0,7,1240,0,1380,9121,63
1,1.0,6.580639137284949,123710,1.0,0,6,720,0,1860,297514,80
3,1.75,7.123672785204607,10956,1.0,0,6,1240,0,1240,8137,28
4,2.75,8.11701408773731,7857,2.0,2,9,3350,0,3870,7886,11
7,4.5,8.328692583545568,9066,1.0,0,7,2070,2070,1440,1865,37
3,1.75,7.32052696227274,4800,1.0,2,7,860,650,1510,4800,4
3,1.75,7.824445930877619,36947,1.0,0,9,2500,0,2590,28837,31
4,2.5,7.701200180857446,5929,2.0,0,8,2210,0,2200,5901,11
3,2.25,7.484930283289661,3665,2.0,0,8,1780,0,1770,3669,11
3,1.75,7.333676395657684,14633,1.0,0,7,1100,430,1780,8100,38
3,1.75,7.550135342488429,13600,1.0,0,8,1900,0,2510,16600,59
3,2.0,7.300472814267799,2502,2.0,0,7,1480,0,1850,5000,24
2,1.0,6.90875477931522,6500,1.0,0,7,1000,0,1280,6500,97
3,2.25,7.107425474110705,2980,2.0,0,7,1220,0,1220,2140,29
3,2.5,7.327123292259293,3003,2.0,0,7,1520,0,1820,3030,6
3,2.5,7.771067086065406,6082,2.0,0,7,2370,0,2690,6152,11
4,2.25,7.67368812926773,9520,2.0,0,8,2150,0,2000,9520,36
4,2.5,7.787796878181171,4708,2.0,0,8,2410,0,2517,5290,13
3,1.0,6.966967138613983,9506,1.0,0,7,1060,0,1520,8469,56
3,1.75,7.565793282428515,7267,1.0,0,7,1330,600,1600,7698,38
2,1.0,7.099201743553092,9400,1.0,0,6,1210,0,1580,6026,66
3,2.25,7.280008252884188,4667,2.0,0,7,1450,0,1490,4667,6
4,3.0,7.890208213109961,5000,2.0,2,7,2670,0,2300,5000,37
5,2.5,7.824445930877619,13034,1.0,0,7,1300,1200,2440,13300,53
2,2.0,7.123672785204607,2500,2.0,0,7,1240,0,1660,5000,30
2,1.0,6.803505257608338,3400,1.0,0,6,900,0,940,6000,110
3,1.75,7.201170883281678,16480,1.0,0,7,1340,0,1520,10451,47
2,1.75,7.107425474110705,8382,1.0,0,6,1220,0,1100,8382,73
4,2.5,8.253488028345904,12151,2.0,0,10,3840,0,3560,11044,17
4,1.0,7.591357046698551,4560,1.5,0,7,1980,0,1810,3245,95
4,1.75,7.687538766201629,7876,1.0,0,7,1290,890,1960,7225,38
3,1.5,7.099201743553092,12500,1.0,0,7,1210,0,1210,12500,53
4,1.75,7.650168700845001,11942,1.0,0,7,1030,1070,1170,6986,51
3,1.0,7.550135342488429,14400,1.0,0,7,1300,600,1940,14400,61
1,1.0,6.566672429803241,4000,1.0,0,6,610,100,1440,4500,87
4,2.5,7.7752758464868625,13550,2.0,0,7,2380,0,1230,9450,16
5,2.25,7.507141079727608,10500,1.0,0,7,1080,740,1820,7500,36
3,1.0,7.280008252884188,6000,1.0,0,7,1450,0,1170,6464,62
3,2.25,7.307202314764738,8722,2.0,0,7,1490,0,1510,8061,18
4,2.5,7.81237820598861,3811,2.0,0,8,2470,0,2400,4266,16
4,2.5,7.816416983691801,4334,2.0,0,8,2480,0,2480,5632,3
5,1.75,7.555381944240273,5640,2.0,0,9,1910,0,2050,5400,109
3,1.0,7.170888478512505,9880,1.0,0,7,1300,0,2140,9600,56
4,3.0,7.682943169878292,5764,2.0,0,8,2170,0,2010,5681,23
4,2.5,7.719129840906732,14440,1.0,0,7,1550,700,2090,11400,48
3,2.0,7.5126175446745105,4992,1.0,0,7,1230,600,2050,7740,62
4,2.5,7.8826922062890254,9627,1.0,3,8,1610,1040,2650,9221,39
5,3.5,7.926963544862978,9305,2.0,0,9,2770,0,2520,9773,30
3,1.75,7.581209826196346,43332,1.0,0,7,1400,560,2010,44431,33
5,2.75,8.006700845440367,25175,1.0,0,7,1500,1500,2170,40523,54
3,2.75,8.071218539969863,12682,2.0,1,9,3200,0,2880,10432,38
2,1.75,7.528869256642251,5940,1.0,2,8,1020,840,2130,5940,59
2,1.75,7.039660349862076,936,2.0,0,8,940,200,1160,1327,1
4,2.5,8.096208271650037,5354,2.0,0,9,3281,0,2598,4815,1
4,4.0,8.286773231131251,7314,2.0,0,9,3970,0,3560,5258,1
3,2.5,7.555381944240273,5562,2.0,0,8,1910,0,1940,4647,27
4,1.75,7.72356247227797,9703,1.0,0,8,1660,600,2390,8455,37
4,2.0,7.664346632098617,2620,1.5,0,7,1650,480,1330,2719,96
4,3.5,8.375860015299594,5500,2.0,0,10,2850,1490,1290,5500,7
3,1.5,7.115582126184454,8056,1.0,0,6,1230,0,850,6714,66
4,1.75,7.409136443920128,7276,1.0,0,7,1010,640,1840,8550,38
4,2.75,8.301769763117166,10240,2.0,2,8,3310,720,2490,7680,21
4,2.5,7.7752758464868625,9362,2.0,0,8,2380,0,2190,9840,15
3,2.5,7.523481312573497,7875,1.0,0,7,1250,600,1930,8062,47
3,1.75,7.327123292259293,7137,1.0,0,5,1520,0,1240,8602,83
3,1.75,7.550135342488429,5000,1.0,0,7,950,950,1770,5000,64
3,2.0,7.115582126184454,1340,2.0,0,7,1020,210,1260,1312,12
